id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5359984,Rental unit in Chicago · ★4.83 · 3 bedrooms · 5 beds · 2.5 baths,4698713,Mark Y Toñi,,West Town,41.89558,-87.66585,Entire home/apt,248,3,113,2023-05-29,1.13,1,130,16,R20000058242
1759266,Rental unit in Chicago · ★4.79 · 2 bedrooms · 2 beds · 1 bath,9249272,Mark,,Lake View,41.93396,-87.65897,Entire home/apt,225,2,70,2023-06-11,0.64,1,288,16,2209110
1759389,Home in Chicago · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,1559157,Amanda,,Lower West Side,41.84801,-87.68127,Private room,82,2,144,2023-05-23,1.22,3,297,15,
5406217,Condo in Chicago · ★4.98 · 1 bedroom · 1 bed · 2 baths,28022926,Bryan,,Logan Square,41.92723,-87.70807,Entire home/apt,207,2,217,2023-06-11,2.18,1,285,36,R22000077339
1769731,Rental unit in Chicago · ★4.82 · 1 bedroom · 2 beds · 1 bath,9297431,Inn At Wrigleyville,,Lake View,41.94747,-87.65417,Entire home/apt,608,1,17,2023-05-28,0.72,6,172,10,2446867
4214683,Rental unit in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,21872907,Tamiz,,Irving Park,41.95107,-87.71005,Private room,60,2,133,2023-06-11,1.26,1,113,33,
5496659,Home in Chicago · ★4.44 · 1 bedroom · 6 beds · 1 shared bath,28501460,Delia,,South Shore,41.76477,-87.57182,Private room,120,32,102,2021-08-02,1.01,8,365,0,
4227003,Condo in Chicago · ★4.83 · 1 bedroom · 2 beds · 1 bath,21937279,Claudia,,Loop,41.87346,-87.62843,Entire home/apt,149,3,40,2022-11-11,1.23,1,100,12,R20000057868
1772920,Rental unit in Chicago · ★4.67 · 3 bedrooms · 5 beds · 2 baths,9297431,Inn At Wrigleyville,,Lake View,41.94842,-87.65307,Entire home/apt,822,1,13,2022-08-21,0.11,6,179,3,2446868
1773021,Rental unit in Chicago · ★4.94 · 4 bedrooms · 5 beds · 2 baths,9297431,Inn At Wrigleyville,,Lake View,41.94774,-87.65421,Entire home/apt,1193,1,31,2023-05-21,1.17,6,163,11,2446868
1773025,Rental unit in Chicago · ★4.83 · 4 bedrooms · 5 beds · 2 baths,9297431,Inn At Wrigleyville,,Lake View,41.9475,-87.6542,Entire home/apt,1193,1,23,2023-05-30,0.87,6,165,7,2446867
5537682,Guesthouse in Chicago · ★4.87 · 2 bedrooms · 3 beds · 2 baths,28715964,David,,Lincoln Park,41.92032,-87.66153,Entire home/apt,297,2,223,2023-05-21,2.29,2,218,31,R19000037446
1810118,Home in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 private bath,9483312,Ryan,,Woodlawn,41.77738,-87.60041,Private room,79,4,359,2023-06-14,3.16,2,122,12,
4243309,Condo in Chicago · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,21924626,Nathan,,Lake View,41.94124,-87.64941,Private room,133,1,373,2023-06-14,3.61,2,222,18,
5537683,Rental unit in Chicago · ★4.87 · 2 bedrooms · 4 beds · 1.5 baths,28715964,David,,Lincoln Park,41.92061,-87.66324,Entire home/apt,303,2,222,2023-06-03,2.21,2,211,33,R23000097194
4243905,Home in Chicago · ★4.94 · 2 bedrooms · 2 beds · 2 baths,22022871,Jill,,Logan Square,41.9254,-87.69753,Entire home/apt,250,7,51,2023-06-05,0.53,1,307,6,R23000095686
4257285,Condo in Chicago · ★4.95 · 2 bedrooms · 1 bed · 1 shared bath,2915265,Felice,,Edgewater,41.99632,-87.66385,Private room,65,3,61,2021-06-27,0.58,2,321,0,
1854000,Rental unit in Chicago · ★4.58 · 1 bedroom · 1 bed · 1 bath,9471604,James,,Lincoln Park,41.93264,-87.64311,Entire home/apt,364,32,155,2022-08-09,1.35,1,358,1,R93749978238
5571262,Condo in Chicago · ★4.97 · 2 bedrooms · 3 beds · 2.5 baths,12549865,Holly,,West Town,41.89738,-87.67208,Entire home/apt,268,3,119,2023-05-29,1.19,1,248,31,R22000094323
1921670,Rental unit in Chicago · ★4.86 · 2 bedrooms · 2 beds · 1 bath,9959757,Jedidiah,,Avondale,41.94663,-87.70783,Entire home/apt,146,2,299,2023-06-13,2.95,8,285,28,R18000036958
1931880,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,4995578,George,,Lake View,41.93564,-87.6424,Entire home/apt,75,32,1,2022-09-05,0.10,1,50,1,
4278818,Rental unit in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 bath,4010906,Bobbie,,Grand Boulevard,41.81873,-87.61387,Entire home/apt,115,5,17,2023-06-15,0.17,2,328,5,R22000081167
5576190,Bungalow in Chicago · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,28501460,Delia,,South Shore,41.76302,-87.57186,Private room,40,32,59,2022-05-28,0.60,8,169,0,
4310601,Rental unit in Chicago · ★4.76 · 2 bedrooms · 2 beds · 1 bath,12831311,Sukh,,West Town,41.8905,-87.68672,Entire home/apt,157,32,124,2022-10-23,1.18,1,60,15,R22000077746
1939467,Rental unit in Chicago · ★New · 1 bedroom · 1 bed · 1 shared bath,8292749,Ilya,,Irving Park,41.959981860728035,-87.73006782293396,Private room,37,32,0,,,1,330,0,
5576191,Bungalow in Chicago · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,28501460,Delia,,South Shore,41.76257,-87.57225,Private room,28,32,36,2023-01-01,0.39,8,294,1,
1944802,Rental unit in Chicago · ★4.69 · 2 bedrooms · 2 beds · 2 baths,3965428,Rob,,Near South Side,41.85487,-87.62024,Entire home/apt,200,140,14,2016-10-15,0.13,74,359,0,City registration pending
4365466,Rental unit in Chicago · ★4.72 · 1 bedroom · 1 bed · 2 shared baths,2907254,Joe,,West Ridge,42.01653,-87.68788,Shared room,29,1,109,2023-03-30,1.03,16,170,9,R21000075752
5629872,Home in Chicago · ★4.95 · 3 bedrooms · 3 beds · 3.5 baths,22173890,Maureen,,Logan Square,41.92693,-87.71266,Entire home/apt,500,32,38,2020-02-16,0.38,1,0,0,R19000048813
1984545,Townhouse in Chicago · ★4.0 · 3 bedrooms · 3 beds · 3.5 baths,4010906,Bobbie,,Grand Boulevard,41.81961,-87.61324,Entire home/apt,282,32,4,2017-06-06,0.04,2,347,0,2255946
5645139,Loft in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 private bath,13195824,Amy,,Uptown,41.9693,-87.65918,Private room,92,32,191,2023-06-06,1.94,1,313,25,R20000053619
2011301,Home in Chicago · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,5166793,Carrie & Brad,,Logan Square,41.92118,-87.68678,Private room,82,32,273,2023-06-05,2.36,2,45,28,
2062638,Condo in Chicago · ★4.79 · 3 bedrooms · 4 beds · 2 baths,1876597,The Adventurers,,West Town,41.89821,-87.6572,Entire home/apt,295,2,201,2023-06-11,1.74,2,322,29,2510880
4370895,Rental unit in Chicago · ★4.60 · 2 bedrooms · 3 beds · 1 bath,10691960,Kayla,,Near North Side,41.90487,-87.62747,Entire home/apt,259,32,96,2022-06-06,0.92,1,173,0,City registration pending
5748576,Condo in Chicago · ★4.78 · 3 bedrooms · 4 beds · 1.5 baths,27909973,Shkelzen,,West Ridge,41.98658,-87.69528,Entire home/apt,143,32,80,2021-11-29,0.81,1,260,0,City registration pending
4394093,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,22810362,Anne,,Lake View,41.95518,-87.66999,Private room,100,3,34,2022-01-21,0.34,1,264,0,
2103986,Townhouse in Chicago · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,1838943,Sunnie/Randolph,,Lake View,41.93338,-87.63913,Private room,75,1,148,2023-06-13,1.34,1,236,11,
5785758,Rental unit in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,250400,Dan,,South Lawndale,41.85253,-87.69803,Private room,48,32,27,2023-05-16,0.29,8,45,7,
2139407,Rental unit in Chicago · ★4.51 · 1 bedroom · 3 beds · 1 bath,10917550,Nicky,,Humboldt Park,41.88849,-87.70648,Entire home/apt,101,1,536,2023-06-03,4.67,7,342,36,R22000078847
4417718,Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 private bath,1096941,Angela,,Irving Park,41.96114,-87.70514,Private room,50,25,22,2023-06-07,0.21,1,22,4,
5804791,Rental unit in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,250400,Dan,,South Lawndale,41.8544,-87.69845,Private room,51,3,22,2022-12-03,0.24,8,53,2,
4457161,Rental unit in Chicago · ★4.98 · 3 bedrooms · 3 beds · 1 bath,23128169,Jeanne,,North Center,41.95931,-87.67795,Entire home/apt,223,2,87,2023-06-13,0.83,1,172,8,R17000018685
2189522,Home in Chicago · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,1559157,Amanda,,Lower West Side,41.84828,-87.68021,Private room,82,2,183,2023-06-11,1.63,3,316,22,
5805991,Rental unit in Chicago · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,250400,Dan,,South Lawndale,41.85436,-87.69681,Private room,52,32,23,2023-05-08,0.27,8,63,7,
2298310,Townhouse in Chicago · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,1385332,Patt,,Kenwood,41.80239,-87.60244,Private room,55,2,52,2023-06-05,0.47,16,209,17,
4484723,Rental unit in Chicago · ★4.83 · 1 bedroom · 1 bed · 1 bath,2153,Linda,,Near North Side,41.90317,-87.63392,Entire home/apt,79,32,7,2021-05-15,0.08,6,0,0,R18000024411
4503414,Home in Chicago · ★4.55 · 1 bedroom · 1 bed · 0 shared baths,20059524,M2m.Management.Llc@Gmail.Com,,Armour Square,41.85565,-87.63322,Private room,33,32,11,2021-12-05,0.19,1,303,0,City registration pending
5807478,Rental unit in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,250400,Dan,,South Lawndale,41.85276,-87.69828,Private room,79,32,16,2022-12-14,0.19,8,41,3,
2305194,Hostel in Chicago · ★4.46 · 1 bedroom · 4 beds · 11 shared baths,7391164,Wrigley Hostel,,Lake View,41.94594,-87.65431,Private room,258,1,60,2022-06-26,0.54,5,193,1,2245608
5807548,Rental unit in Chicago · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,250400,Dan,,South Lawndale,41.85442,-87.69695,Private room,50,9,23,2023-05-27,0.25,8,51,9,
4567558,Rental unit in Chicago · ★4.64 · 2 bedrooms · 2 beds · 1 shared bath,2169532,Adam,,Irving Park,41.95501,-87.73814,Private room,107,32,131,2022-10-11,1.27,1,90,8,
5847065,Rental unit in Chicago · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,30356781,Greg,,Lincoln Park,41.91775,-87.65508,Private room,61,32,213,2023-06-14,2.15,1,47,47,
4598631,Condo in Chicago · ★4.61 · 2 bedrooms · 6 beds · 2 baths,1649647,Bianca,,West Town,41.9116,-87.66693,Entire home/apt,237,32,307,2023-04-01,2.95,5,341,2,c
2305230,Hostel in Chicago · ★4.52 · 1 bedroom · 10 beds · 11 shared baths,7391164,Wrigley Hostel,,Lake View,41.94594,-87.65431,Shared room,52,1,408,2023-06-11,3.94,5,195,55,2245608
2320027,Rental unit in Chicago · ★4.58 · 1 bedroom · 1 bed · 1 bath,11848299,Anton,,West Town,41.90798,-87.68158,Entire home/apt,148,32,166,2022-08-20,1.46,2,0,1,R12345678901
5850897,Home in Chicago · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,22588707,Brandon,,Grand Boulevard,41.81436,-87.61289,Private room,135,32,31,2023-06-05,0.32,1,355,3,
2396340,Rental unit in Chicago · ★4.91 · 3 bedrooms · 4 beds · 2 baths,5228189,Matthew,,West Town,41.89634,-87.65608,Entire home/apt,251,2,469,2023-05-26,4.16,24,321,36,2385048
2471876,Condo in Chicago · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,6169870,Bora,,Near West Side,41.88209,-87.65127,Entire home/apt,152,5,68,2023-06-05,0.64,1,26,15,R23000103556
4632510,Rental unit in Chicago · ★4.79 · 2 bedrooms · 2 beds · 1 bath,1563534,Lizzie,,West Town,41.90376,-87.69556,Entire home/apt,90,32,160,2022-11-02,1.55,1,182,1,R18000028038
5851115,Rental unit in Chicago · ★4.85 · 3 bedrooms · 3 beds · 1 bath,28811949,Seth & Mike,,West Garfield Park,41.87669,-87.72146,Entire home/apt,103,1,478,2023-06-11,4.78,1,289,34,R17000013966
4644849,Rental unit in Chicago · ★4.78 · 2 bedrooms · 2 beds · 1 bath,24047255,Yana,,Uptown,41.95904,-87.64822,Entire home/apt,233,2,66,2023-06-11,0.67,1,25,15,R22000076568
4662201,Loft in Chicago · ★4.86 · 1 bedroom · 2 beds · 1 private bath,24124115,Syed,,West Town,41.900188,-87.661751,Private room,100,32,29,2022-10-15,0.28,1,310,12,R21000072502
2479175,Rental unit in Chicago · ★4.76 · 1 bedroom · 1 bed · 1 bath,12681444,Jenny,,Lincoln Square,41.96316,-87.69208,Entire home/apt,90,2,249,2023-06-11,2.23,1,68,28,R17000017830
5861971,Rental unit in Chicago · ★4.64 · Studio · 3 beds · 1 bath,11710780,Robert,,East Garfield Park,41.8867,-87.70783,Entire home/apt,69,3,182,2023-06-10,1.86,2,275,30,R21000075462
2499596,Condo in Chicago · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,2768314,Jason,,West Town,41.90006,-87.68096,Entire home/apt,149,32,177,2023-05-30,1.57,2,141,11,R17000013566
5869607,Loft in Chicago · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,26957265,Beth,,West Town,41.88987,-87.68237,Entire home/apt,214,32,31,2019-10-20,0.35,3,1,0,R17000014328
2519442,Condo in Chicago · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,7858620,Cynthia,,Washington Park,41.79606,-87.62382,Private room,82,2,104,2023-06-12,0.93,1,335,12,
4689162,Condo in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 bath,24244938,Carl,,Albany Park,41.96109,-87.72917,Entire home/apt,79,32,17,2022-11-30,0.22,1,42,3,City registration pending
5874798,Condo in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 private bath,30507677,Dorene,,Lake View,41.93955,-87.65904,Private room,99,2,294,2023-06-11,2.96,1,301,43,
4730797,Home in Chicago · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,2892101,Justine,,Logan Square,41.92125,-87.70158,Private room,59,3,113,2023-06-03,1.13,2,264,17,
4731523,Home in Chicago · ★4.87 · 1 bedroom · 2 beds · 1 shared bath,2892101,Justine,,Logan Square,41.92286,-87.70154,Private room,56,3,68,2023-06-01,0.66,2,263,7,
2543231,Rental unit in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,2850286,Amado,,Lower West Side,41.85669,-87.65132,Private room,79,32,246,2022-09-01,2.19,1,135,1,
5882164,Rental unit in Chicago · ★4.0 · 2 bedrooms · 2 beds · 2 baths,3965428,Rob,,Near North Side,41.89862,-87.62138,Entire home/apt,150,32,8,2022-07-22,0.08,74,322,1,City registration pending
2564678,Home in Chicago · ★3.67 · 1 bedroom · 1 bed · 1.5 baths,5654677,Urban Art,,South Lawndale,41.85295,-87.70686,Private room,45,32,7,2021-09-13,0.07,4,179,0,R22000076746
5933672,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,3965428,Rob,,Near West Side,41.88668,-87.64266,Entire home/apt,185,360,0,,,74,348,0,
2583929,Rental unit in Chicago · ★4.92 · 1 bedroom · 2 beds · 1 bath,3965428,Rob,,Near South Side,41.85226,-87.62299,Entire home/apt,145,60,16,2018-06-02,0.14,74,348,0,City registration pending
4785815,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,24671850,Kelly,,Lake View,41.94207,-87.64757,Entire home/apt,105,32,65,2020-03-16,0.67,1,0,0,R20000054128
4786970,Loft in Chicago · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,24676863,William,,West Town,41.90992,-87.67521,Private room,149,32,66,2023-04-24,0.66,2,331,12,R19000051167
5980645,Rental unit in Chicago · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,31050127,Siddharth,,Hermosa,41.93483,-87.74135,Private room,40,32,59,2023-05-02,0.59,2,325,6,
2661465,Rental unit in Chicago · ★4.71 · 1 bedroom · 1 bed · 1 bath,3965428,Rob,,Loop,41.88765,-87.61765,Entire home/apt,160,32,25,2018-06-29,0.22,74,317,0,City registration pending
2679456,Serviced apartment in Chicago · ★4.25 · 2 bedrooms · 1 bed · 2 baths,3965428,Rob,,Near South Side,41.85255,-87.62121,Entire home/apt,200,120,6,2015-06-24,0.05,74,353,0,City registration pending
5996942,Guest suite in Chicago · ★4.63 · 1 bedroom · 2 beds · 1 bath,30836055,Ying,,Mckinley Park,41.82983,-87.67544,Entire home/apt,52,2,147,2023-06-14,1.71,1,311,33,R19000051601
4793938,Aparthotel in Chicago · ★4.93 · 2 bedrooms · 2 beds,24705990,Rick,,Uptown,41.97106,-87.66777,Hotel room,542,3,87,2023-06-14,0.86,11,197,12,2328618
6014028,Home in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 private bath,31218043,Ion,,Douglas,41.83674,-87.62086,Private room,86,32,299,2023-05-24,3.02,1,21,27,
4803582,Guesthouse in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 bath,24267774,Barbara,,West Town,41.90596,-87.67569,Entire home/apt,144,32,148,2023-06-11,1.47,1,322,28,R17000013739
4840199,Serviced apartment in Chicago · ★4.89 · 3 bedrooms · 3 beds · 2 baths,24705990,Rick,,Uptown,41.97095,-87.66798,Entire home/apt,683,3,27,2021-06-13,0.27,11,189,0,2328618
2693387,Condo in Chicago · ★4.72 · 3 bedrooms · 8 beds · 2 baths,13783917,Nora,,West Town,41.91387,-87.67182,Entire home/apt,188,1,138,2022-12-25,1.95,2,89,10,R23000095757
6014128,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,3965428,Rob,,Loop,41.87132,-87.63146,Entire home/apt,200,360,3,2015-07-20,0.03,74,353,0,City registration pending
2695259,Condo in Chicago · ★4.77 · 3 bedrooms · 3 beds · 1 bath,13793246,Kristi,,Lake View,41.93308,-87.6511,Entire home/apt,299,2,152,2023-06-11,2.16,1,172,4,R23000098955
4840753,Boutique hotel in Chicago · ★4.97 · 1 bedroom · 2 beds · 1 shared bath,24705990,Rick,,Uptown,41.97106,-87.66777,Private room,368,3,38,2023-03-31,0.37,11,181,6,2328618
6039038,Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 2 shared baths,2907254,Joe,,West Ridge,42.01653,-87.68788,Shared room,27,1,173,2023-02-14,1.76,16,0,9,R21000075752
6045978,Rental unit in Chicago · ★4.94 · 3 bedrooms · 3 beds · 2 baths,683529,Joe,,North Center,41.94614,-87.68242,Entire home/apt,263,32,32,2023-04-16,0.33,23,328,11,R20000057497
4852830,Condo in Chicago · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,597871,Matt,,Lincoln Park,41.91233,-87.65146,Private room,120,2,298,2023-05-26,2.95,1,266,42,
2715815,Rental unit in Chicago · ★4.81 · 1 bedroom · 2 beds · 1 bath,3965428,Rob,,Near South Side,41.85361,-87.62434,Entire home/apt,131,32,16,2022-12-17,0.15,74,316,1,City registration pending
6051322,Boutique hotel in Chicago · ★4.67 · 2 bedrooms · 1 bed · 1 private bath,24705990,Rick,,Uptown,41.97183,-87.66786,Private room,368,3,6,2022-08-23,0.06,11,181,1,2328618
2730613,Guest suite in Chicago · ★4.82 · 1 bedroom · 4 beds · 1 bath,13975150,Janine,,Morgan Park,41.68451,-87.67925,Entire home/apt,79,7,158,2023-06-04,1.43,2,101,19,R21000073319
4872152,Rental unit in Chicago · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,21922655,Angelica,,West Town,41.90637,-87.68954,Private room,67,1,242,2023-05-24,2.38,3,45,22,
6053269,Aparthotel in Chicago · ★4.85 · 2 bedrooms · 2 beds · 2 baths,24705990,Rick,,Uptown,41.97106,-87.66777,Private room,542,3,20,2021-08-01,0.20,11,195,0,2328618
4923963,Rental unit in Chicago · ★4.38 · 1 bedroom · 2 beds · 1 bath,23197213,Doral,,Grand Boulevard,41.80944,-87.61664,Entire home/apt,121,32,29,2022-08-27,0.32,2,365,2,R17000013470
2730673,Guest suite in Chicago · ★4.76 · 1 bedroom · 2 beds · 1 bath,2698691,LeeO'[Nardo],,Kenwood,41.81076119906218,-87.6044862089418,Entire home/apt,108,2,46,2023-05-29,0.42,2,343,9,R21000075379
2731202,Guest suite in Chicago · ★4.80 · 1 bedroom · 4 beds · 1 bath,13975150,Janine,,Morgan Park,41.68451,-87.67913,Entire home/apt,133,5,150,2023-05-06,1.51,2,110,7,R21000073319
6057908,Rental unit in Chicago · ★4.83 · 2 bedrooms · 2 beds · 1 bath,31673,Cathy,,Lake View,41.93886,-87.65391,Entire home/apt,165,2,353,2023-06-11,3.60,1,285,60,R21000069919
2819982,Serviced apartment in Chicago · ★4.57 · 2 bedrooms · 2 beds · 2 baths,3965428,Rob,,Near South Side,41.85247,-87.62204,Entire home/apt,200,60,8,2016-12-02,0.07,74,291,0,City registration pending
2824585,Home in Chicago · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,13389580,Ed,,Dunning,41.9443,-87.79831,Private room,45,32,29,2022-09-03,0.26,2,304,1,
4925062,Home in Chicago · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,25368785,Ellen,,Pullman,41.687,-87.6076,Private room,50,32,7,2018-06-12,0.07,1,0,0,
4930338,Condo in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 bath,23197213,Doral,,Grand Boulevard,41.81214,-87.61328,Entire home/apt,146,32,24,2018-07-17,0.24,2,291,0,City registration pending
6065318,Home in Chicago · ★4.96 · 1 bedroom · 3 beds · 1 private bath,20374823,Nick,,North Center,41.94815,-87.68459,Private room,86,2,452,2023-06-11,4.57,1,254,64,
5074013,Rental unit in Chicago · ★4.98 · 2 bedrooms · 2 beds · 1 bath,10209853,Tatiana & Roupen,,Near North Side,41.89295,-87.62217,Entire home/apt,275,2,335,2023-06-11,3.36,2,148,39,R21000071014
2832376,Rental unit in Chicago · ★4.67 · 1 bedroom · 2 beds · 1 bath,3965428,Rob,,Near South Side,41.85434,-87.62194,Entire home/apt,135,32,7,2018-07-07,0.07,74,327,0,City registration pending
6103492,Rental unit in Chicago · ★4.60 · 2 bedrooms · 2 beds · 2 baths,31669178,Donna,,Portage Park,41.95993,-87.74773,Entire home/apt,82,32,15,2023-03-31,0.15,8,363,4,R18000024333
2836339,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,3965428,Rob,,Near North Side,41.89098,-87.62238,Entire home/apt,155,100,5,2015-01-18,0.05,74,352,0,
2844042,Rental unit in Chicago · ★4.91 · 1 bedroom · 1 bed · 1 bath,8813383,Mindy + Tony,,West Town,41.89288,-87.68458,Entire home/apt,84,32,159,2022-11-19,1.43,3,249,3,R21000073802
